,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,odds,passer_player_name_A.Rodgers,passer_player_name_B.Mayfield,passer_player_name_B.Nix,passer_player_name_B.Purdy,passer_player_name_B.Young,passer_player_name_C.Oladokun,passer_player_name_C.Stroud,passer_player_name_C.Ward,passer_player_name_C.Wentz,passer_player_name_C.Williams,passer_player_name_D.Gabriel,passer_player_name_D.Jones,passer_player_name_D.Maye,passer_player_name_D.Mills,passer_player_name_D.Prescott,passer_player_name_G.Smith,passer_player_name_J.Allen,passer_player_name_J.Brissett,passer_player_name_J.Burrow,passer_player_name_J.Dart,passer_player_name_J.Flacco,passer_player_name_J.Goff,passer_player_name_J.Herbert,passer_player_name_J.Hurts,passer_player_name_J.Love,passer_player_name_J.McCarthy,passer_player_name_K.Cousins,passer_player_name_L.Jackson,passer_player_name_M.Brosmer,passer_player_name_M.Mariota,passer_player_name_M.Penix,passer_player_name_M.Stafford,passer_player_name_P.Mahomes,passer_player_name_Q.Ewers,passer_player_name_R.Leonard,passer_player_name_S.Darnold,passer_player_name_S.Rattler,passer_player_name_S.Sanders,passer_player_name_T.Lawrence,passer_player_name_T.Shough,passer_player_name_T.Tagovailoa,passer_player_name_T.Taylor,posteam_ATL,posteam_BAL,posteam_BUF,posteam_CAR,posteam_CHI,posteam_CIN,posteam_CLE,posteam_DAL,posteam_DEN,posteam_DET,posteam_GB,posteam_HOU,posteam_IND,posteam_JAX,posteam_KC,posteam_LA,posteam_LAC,posteam_LV,posteam_MIA,posteam_MIN,posteam_NE,posteam_NO,posteam_NYG,posteam_NYJ,posteam_PHI,posteam_PIT,posteam_SEA,posteam_SF,posteam_TB,posteam_TEN,posteam_WAS,defteam_ATL,defteam_BAL,defteam_BUF,defteam_CAR,defteam_CHI,defteam_CIN,defteam_CLE,defteam_DAL,defteam_DEN,defteam_DET,defteam_GB,defteam_HOU,defteam_IND,defteam_JAX,defteam_KC,defteam_LA,defteam_LAC,defteam_LV,defteam_MIA,defteam_MIN,defteam_NE,defteam_NO,defteam_NYG,defteam_NYJ,defteam_PHI,defteam_PIT,defteam_SEA,defteam_SF,defteam_TB,defteam_TEN,defteam_WAS,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
224,False,0.7228567390773243,28.645261857610635,215.0466069292759,121.09086096351051,6.513306127249293,0.5219505499892159,3.8771788788455126,1.6619281974863238,1.8777082802297993,236.60796847120645,4.98493933521068,1236.1281935648321,True,0.6531194160728255,28.768424576494823,255.0666909845795,78.41763033258202,0.3668572149012334,0.7550041455432026,4.558493321952552,2.465493122160253,1.6961477683156216,191.64687010077694,-0.7357092255082385,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
212,True,0.7082010541998018,24.898963167127334,159.65718425250142,104.26341504285645,-4.939779219637313,1.2530099899334899,4.792288762083111,2.3745523898542746,0.8573251373994998,175.94231839306892,-1.290360211697251,1027.1795429632973,False,0.6423318181968384,34.25677318580925,332.67583690663525,104.363779756593,2.4707949864537944,0.8809855195892099,4.389789447859346,1.1925955123571075,2.1884420981253765,255.04922354800755,0.9328790161843515,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
227,False,0.7277638743948625,25.540622381972188,188.902300829083,119.45442603724102,5.352372136837938,0.5311501763797737,4.106505912948619,2.3853551901978234,1.5332731430156508,222.56471924701668,3.825020553169529,1121.366891690584,True,0.7259490116082125,28.387621414062615,203.1367096691193,104.80268362291189,3.555244344693299,0.19345321328547954,4.299243415307975,1.9096648427887837,1.7337601446382902,206.17147690434118,6.491516552330853,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
110,False,0.6180305127349633,33.28068303196597,257.87155889180525,97.3534494425471,-10.544107620212424,0.8393683655869255,6.8256552786747635,4.281614738426471,0.6344363332331806,209.4149639674428,-3.568439795735021,1006.459799042478,True,0.6943584407469103,38.06900023987793,295.1235694211286,127.19724605214566,1.91832470689523,1.3001646014550718,7.822078907624891,2.5679059741378114,1.9277266966002466,287.7893981533675,1.829416421338688,-115.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
310,False,0.6743017685419689,37.75413710543847,246.69717664041187,148.62079488150493,7.508069431256964,0.22678130758689694,7.423050142581863,2.138469212476955,2.207761281414996,298.9281286846362,-0.07322716712154734,1127.035527938745,True,0.6067139269025922,25.74772469819814,179.2723039383123,87.97880512240125,-5.068215884790762,0.543889104766538,5.7832502976229305,2.8322783033128855,0.509880886543448,167.7572990721148,-7.713019516363051,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
232,False,0.7285297687887421,27.751606928217196,185.21369306267073,130.67728194885976,5.798099833478964,0.8943147798725671,4.609278695092883,2.6582701233376573,1.7327802995649042,233.64602611272548,2.9899542219238135,1246.7288407853146,True,0.6494454875205959,31.640782742758837,246.0786264576954,85.29291924984325,-4.456551628677502,0.46279546549045786,5.099012891263941,1.7681384806980487,1.5459473070317988,194.39553964231936,0.22161934328387595,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
392,False,0.7450060571928319,23.25799494127566,204.9748632379757,84.72994647163782,6.479083424561051,0.23487774749514714,4.854100899982353,3.3529734711084096,2.84590498225525,210.6995745181467,11.522213618434325,913.4409913531107,True,0.7141332954553569,29.085084192414914,216.36918834511914,104.67769575673803,1.9734524236575666,0.4833930534825625,6.240046608200669,2.911323409423741,1.8551769885407534,235.36682707256574,2.8972514520740194,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
544,False,0.698696371647033,31.311534046855375,269.78117721952526,115.38428276285858,2.4844370682100925,0.37993688652139185,4.829649085463496,3.007492042298197,1.098439284150124,251.15321169977148,3.260880752922399,1066.6415343451988,True,0.6321376268249099,32.431702367250324,313.61399402695355,101.87882541528323,0.2321603571350445,1.1956935246384943,5.3199339382882,3.307322549038231,1.7294552867182358,243.78807406623758,-2.7810907003973235,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
529,True,0.6314077439516366,29.295735929708925,265.0920348359455,88.67870888958312,-2.0726334886524613,0.9806886511125593,4.835577241168439,2.8984729768897126,1.5180327500271928,218.49811198427113,-2.829182084534288,1169.7244168213863,False,0.6411852199628728,36.660513720278374,303.7290029291853,127.75440191078073,1.3027445542168015,0.8887583408443318,6.119874682034524,2.889993106946642,1.009570469649663,270.92405617821805,-0.8942836588799099,-118.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
130,False,0.6165999354455591,29.60729284262813,247.9529061703706,118.53100506402606,2.8356350963940002,0.55,3.13024868561107,1.7271731767893432,1.2834354739863882,221.57284940167082,-5.3329749258238275,1008.6147308325,True,0.6833814997734022,32.747771580558016,258.757906146711,95.89186403908874,4.241857315226351,0.26888640720711143,4.5486775143204135,1.8790937762675641,1.9855944371381005,232.58038456492224,5.499046760496026,-115.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
255,False,0.5506394515401897,28.95681063122924,223.89036544850498,57.588039867109636,2.443593450954982,0.0,6.01328903654485,1.867109634551495,1.4019933554817277,160.32558139534885,-3.187643305407806,1196.6710963455148,True,0.5929403268819505,26.639497379119405,213.55247127324773,83.6594904976329,-4.031491976583948,0.7712205252391854,4.608130506670955,1.7362801591848662,0.9806759014456926,177.0462213810001,-5.886433125855357,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
436,False,0.6777773507319091,37.51210760573322,334.45614791866825,111.31111154683244,9.12512382924614,0.34940491362914455,5.513636987510049,1.7270445677535735,2.3933060136075763,315.7894355012647,1.8273915574704007,1167.9352561714477,True,0.6899449120172231,34.24727637623758,265.37077417931346,103.20116715888624,4.97128238019717,0.3286389421420251,5.115050295280506,1.8522257265492452,2.2046154231687893,244.04269224601606,6.565218794639661,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
531,True,0.6187010604225953,29.433961311307304,278.81281879923023,86.58280669393295,0.5808190111258282,0.7882096240720292,3.8865021177808794,2.329591856605424,1.6126281011969277,223.50334844478834,-3.079452083473075,1120.514923318697,False,0.6251355892952121,28.780319121492884,198.19190283753474,112.30638071611513,3.227767416878168,0.05485004346637012,3.956916093354398,1.7036744556514218,1.2262067583355718,195.39625771220582,-2.1626279106699315,-118.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
160,True,0.7232681047466367,30.23760718194704,260.67219764799205,116.76104640020587,8.611095764187715,0.4611004391805825,4.524743607303545,0.8626919026275619,1.5994124672661598,252.16460029588822,3.8044803502189906,1027.2995901443683,False,0.7629444404794266,26.954571318076802,176.07661663200824,100.98828398859737,4.930395551412112,0.5095683845609442,4.568056155865663,2.109626051365727,1.3754475551803864,214.3396918498261,7.6937868506343845,-115.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
193,False,0.7160039440138369,37.28689633536597,279.64524225015197,122.01501931334681,10.045558007099435,0.5415776161251741,4.375208329248446,1.37799258838062,2.359561577223977,272.1436050273524,5.339755059300957,1246.0804494029526,True,0.6929467599446322,30.529074679108952,240.51005884045418,101.56818552159177,5.254278229366674,0.6335514996916517,2.8813841094672226,1.577685335744356,1.8553099917312672,229.78228548894282,4.455429530504849,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
94,True,0.7036073494969538,34.44917663671922,283.0426381520058,109.53313141372786,4.058812840654484,0.7263533240362177,4.493379511516506,1.8758609273730058,1.7845623992379864,245.78608278096291,2.694323682380006,1354.1129264954334,False,0.5951391095136088,31.56899244403512,279.1726573343562,97.93997358815318,-1.7550335962309402,0.7147620768621642,8.527603790039601,4.278814342057604,1.2574780059627402,225.51566379945928,-5.055109296874191,-115.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
118,True,0.6356810708927997,31.722379749031134,208.68177529583681,102.39508929970663,-4.308726960996231,0.3087437122817357,5.5391813211581615,2.4775705036834905,1.255358879831441,189.3479262679926,-1.2643335887237983,1166.2099464563064,False,0.6398860794540147,27.331566953613557,211.44926080769088,95.9808273258018,-4.5384853289402,0.6818777275551606,4.533704457304275,2.9707978361177414,0.9966765160560592,179.8621793708512,-1.7305419035981162,-115.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
426,False,0.6240404707215291,32.29780343837693,274.5675853949618,114.63979776150697,-1.52347617952246,0.4583895106925136,3.743866722575235,1.5627729574557299,0.9152194948875916,238.7059623262265,-4.088478694547166,1121.9641325033062,True,0.7012279398806188,30.925531363851274,229.3960417558012,110.13588609640311,-2.673497025589322,0.8565034549730519,3.762792344509627,1.9955709741892576,1.501369366877987,219.57194965088607,3.2292694427303807,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
444,True,0.6765257360449672,31.682840566441186,258.1471755113187,103.61432740160924,7.181735932286032,0.3691398645906591,3.422739329794734,1.0178935200958965,2.829945866972919,251.6568066207481,2.56516583482103,1071.6793536181156,False,0.6203864293652507,33.77684413621163,363.85415222715505,89.38408924180095,2.1924022240423118,0.8345077681891595,6.0985948494148206,2.5057261789861864,1.9904891831444547,265.77860456879057,-0.22774073234521444,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
161,False,0.7234659878726788,29.9560455836877,260.06425980502496,115.22287576083333,9.801337628160299,0.3561978670982842,4.632866727032104,1.348939795050159,1.9180528807762394,256.6772493207721,5.985717261783231,1016.08369579836,True,0.7069341709860165,38.439614782650686,253.11145221504648,147.81845533291335,7.002565937426926,0.5781992305416084,7.31180890731278,2.7283837898205485,1.987850049198895,291.2600443031203,5.011927647836384,-115.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
553,True,0.6985296131136836,29.495012367761262,198.86530347932748,107.86778007949572,-0.42741532522899245,1.2180265279078346,2.8674453629795673,1.8333061326600253,1.5642436556427706,202.67732831327845,-0.2828419265030359,1238.9226214386458,False,0.6333173781861431,28.600347679879164,255.7576180325592,84.79143428987094,-1.6411064664550146,0.5992134903256993,6.884566186277926,3.197207409026922,0.8084249158766016,211.3893807711055,1.0946653161924318,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
353,True,0.7234669416958095,31.26092867875455,217.05572706359717,153.90222808418983,11.813354386546546,0.2692838414488593,3.7217262113238117,1.2070239513847811,1.9065027806337265,267.4359264106954,7.288272034707722,1338.9430003749949,False,0.6540797703539544,29.80142407293045,236.05547174657482,102.79429545096953,4.560952963607586,0.6445221962999353,3.5240638736300562,2.1203099998179087,1.5631262088445481,216.84394148868466,-0.052165361349223525,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
363,False,0.6263157933950424,19.0,191.25000000000003,53.699999999999996,-14.298936986923218,1.55,7.199999999999999,4.6499999999999995,0.8999999999999999,151.25,-7.578084087371826,657.65,True,0.6457181482224889,35.23446210358479,319.92093905756417,114.44852866318959,-4.042738595276084,0.9416989210861709,6.140796043256293,2.9303775496639286,1.8407932541534686,245.71363234769473,-0.8128268124331686,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
302,True,0.7516088777551873,27.849521381711163,176.01594673413766,138.05469266540274,4.752971358615018,0.44521980859620947,6.325783201291713,2.095339957924953,2.0051216652219552,229.46480754276908,8.530541793364929,1109.0732328078734,False,0.7226794299623023,27.32621401295156,209.1178968662567,96.60607259156869,1.4944841951243844,0.5908137320342431,5.182279187800816,2.4471730559623497,1.8229940971053655,224.55945531091368,4.100104514727025,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
141,True,0.5753210436023595,34.292124676821935,301.4951799577028,102.37826817020932,4.754311578613241,0.27372979868871455,4.2342815399935825,1.1137712677275533,1.729917000510214,243.39507380139224,-2.6003583702170228,1145.7680629062247,False,0.6189767338560384,32.01150967340216,318.6293591086371,86.83471153814641,-0.08382416529980354,0.5787799872350842,6.2147826034736315,3.1860814308647107,1.4823941506478642,239.20255652189957,-2.1047110366465627,-115.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
26,True,0.685948856507878,34.063214446775554,284.053646006941,157.5133428756299,8.44697074026611,0.23487774749514714,2.1069782945432443,1.7065743808944924,1.9364718338856102,276.74506382227804,2.666977100041715,1314.6405364600696,False,0.6854483435049246,33.460779884148764,261.726727526927,94.63940765359635,3.6941977400475645,0.100916606756145,2.867112620355966,1.272128104838264,1.8259192015485342,226.81337169351238,1.833380322183048,-115.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
521,True,0.6568928127994618,31.450795082449368,243.6839081586635,100.5385384600302,0.18249987821967373,0.9223544636379679,3.535773808356699,1.4027960236073804,1.1222917197702007,212.48281406246937,-2.043286485653625,1187.6775945569696,False,0.7157698880818628,34.93114511975769,246.63015386096302,143.99581763361672,4.565886150984268,1.0768678157563896,5.834156956609487,2.7927011839537417,1.6330698130334163,256.70609587148977,4.119615326380698,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8,True,0.7060713842958317,30.00875708861998,203.40924111352666,125.67821619969585,2.86097568192746,0.678972854154207,3.927297244692369,1.5410101139796641,2.318543230023636,216.7429235534169,5.1241279150190735,1091.245936365673,False,0.6792225614271762,37.692818378081945,301.10110225365065,122.43411040630099,0.048048472900073365,1.2455892193723315,7.490791833511274,2.8282867061127552,1.7590491154002015,282.55496212548246,0.1960586531201027,-115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
530,True,0.6187010604225953,29.433961311307304,278.81281879923023,86.58280669393295,0.5808190111258282,0.7882096240720292,3.8865021177808794,2.329591856605424,1.6126281011969277,223.50334844478834,-3.079452083473075,1120.514923318697,False,0.6251355892952121,28.780319121492884,198.19190283753474,112.30638071611513,3.227767416878168,0.05485004346637012,3.956916093354398,1.7036744556514218,1.2262067583355718,195.39625771220582,-2.1626279106699315,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
