,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
323,True,0.6789864748716354,29.349999999999998,237.54999999999998,105.60000000000001,-12.02105293273926,1.1,5.8999999999999995,2.8000000000000003,161.05,-1.0888268068432807,1254.5,False,0.6189138364286922,34.7821279225228,287.094879604558,107.19275178207312,-3.101534234884393,0.8326078193503784,5.448981892819724,2.1265797638570145,229.13732625268173,-3.7638766813778735,0,1,0,1,0,0,0
324,True,0.6789864748716354,29.349999999999998,237.54999999999998,105.60000000000001,-12.02105293273926,1.1,5.8999999999999995,2.8000000000000003,161.05,-1.0888268068432807,1254.5,False,0.6189138364286922,34.7821279225228,287.094879604558,107.19275178207312,-3.101534234884393,0.8326078193503784,5.448981892819724,2.1265797638570145,229.13732625268173,-3.7638766813778735,0,1,0,1,0,0,0
327,False,0.6099961255151446,29.050495049504953,269.65693069306934,111.26064356435643,-0.028389012223423295,0.7705445544554456,5.810148514851485,2.9797029702970295,210.37846534653465,-4.836011347595123,1143.7730198019804,True,0.6297624035568178,34.424399683672284,304.2866549418942,102.88109830039605,-1.631828771639493,0.9210019286560386,5.548492010895849,2.0847352138216375,239.30680517741504,-2.309692946617278,0,1,0,0,1,0,0
328,False,0.6099961255151446,29.050495049504953,269.65693069306934,111.26064356435643,-0.028389012223423295,0.7705445544554456,5.810148514851485,2.9797029702970295,210.37846534653465,-4.836011347595123,1143.7730198019804,True,0.6297624035568178,34.424399683672284,304.2866549418942,102.88109830039605,-1.631828771639493,0.9210019286560386,5.548492010895849,2.0847352138216375,239.30680517741504,-2.309692946617278,0,1,0,0,1,0,0
329,True,0.602341957337571,27.600635281661145,259.70786847316725,99.98998058861591,0.9478018743982829,0.5493421697613772,5.86464971275073,3.559675300484304,205.38958059645887,-2.9257883038405765,1080.3950902923473,False,0.6911379864498839,33.68813563902663,287.00134062143485,104.81902943611699,5.97859563277397,0.23709106410610808,2.799492937820811,1.1159890221090116,249.0555582002784,2.5979230057009732,0,1,0,1,0,0,0
330,True,0.602341957337571,27.600635281661145,259.70786847316725,99.98998058861591,0.9478018743982829,0.5493421697613772,5.86464971275073,3.559675300484304,205.38958059645887,-2.9257883038405765,1080.3950902923473,False,0.6911379864498839,33.68813563902663,287.00134062143485,104.81902943611699,5.97859563277397,0.23709106410610808,2.799492937820811,1.1159890221090116,249.0555582002784,2.5979230057009732,0,1,0,1,0,0,0
331,False,0.6347907992553101,29.003036802890044,248.61515982324298,94.53815759765185,1.1458415055366862,0.4066590329968067,5.120601232138825,3.1545737509273293,201.65210947327677,-1.195453918692352,1060.8123810598975,True,0.7346371873105643,29.77036686319929,265.54193513857075,106.00009115899798,3.34343023796416,1.3981616762794078,4.535102035285325,2.342164393285092,264.3100922907938,4.98766487543274,0,1,0,0,1,0,0
332,False,0.6347907992553101,29.003036802890044,248.61515982324298,94.53815759765185,1.1458415055366862,0.4066590329968067,5.120601232138825,3.1545737509273293,201.65210947327677,-1.195453918692352,1060.8123810598975,True,0.7346371873105643,29.77036686319929,265.54193513857075,106.00009115899798,3.34343023796416,1.3981616762794078,4.535102035285325,2.342164393285092,264.3100922907938,4.98766487543274,0,1,0,0,1,0,0
335,True,0.6553159144923744,27.864256547813074,237.8954802741382,89.55863238196287,0.21675603377679195,0.238446506074058,5.33958445214864,2.6769899463062052,194.90882134694934,1.7221442584936846,1033.8582797391616,False,0.7093458866003887,29.570256559098187,194.14355878176258,139.22013261126654,9.61776062017221,0.4938482764910384,4.561344527333463,2.192388019080572,252.32048175095426,3.9084719577714115,0,1,0,1,0,0,0
336,True,0.6553159144923744,27.864256547813074,237.8954802741382,89.55863238196287,0.21675603377679195,0.238446506074058,5.33958445214864,2.6769899463062052,194.90882134694934,1.7221442584936846,1033.8582797391616,False,0.7093458866003887,29.570256559098187,194.14355878176258,139.22013261126654,9.61776062017221,0.4938482764910384,4.561344527333463,2.192388019080572,252.32048175095426,3.9084719577714115,0,1,0,1,0,0,0
342,True,0.6253310379341687,28.499257425742574,207.7368811881188,71.93490099009901,2.663394214021097,0.0,7.056435643564357,2.8079207920792078,199.4470297029703,-3.361630891691339,964.3019801980198,False,0.6203286779107118,34.21444299472028,308.95858287087515,110.10988319083256,-1.3227305064636963,0.3694764393738549,8.296626398549671,4.061868160876092,243.21721333087262,-0.8834939517958504,0,1,0,0,1,0,0
343,True,0.6253310379341687,28.499257425742574,207.7368811881188,71.93490099009901,2.663394214021097,0.0,7.056435643564357,2.8079207920792078,199.4470297029703,-3.361630891691339,964.3019801980198,False,0.6203286779107118,34.21444299472028,308.95858287087515,110.10988319083256,-1.3227305064636963,0.3694764393738549,8.296626398549671,4.061868160876092,243.21721333087262,-0.8834939517958504,0,1,0,0,1,0,0
350,True,0.6242243971603899,40.962411702093355,300.602006257459,112.82757313808341,-2.745116693228824,0.7968583685449793,6.872355901041834,1.9613618036964164,238.34144115085635,-1.8483776627108155,1267.254623746089,False,0.6381637168874073,29.98150485790722,201.0699693526966,118.35275811956856,4.1113782923939795,0.18284287033429986,3.821613746886314,1.4917840782481748,208.07004297540766,0.042720842089007775,0,1,0,1,0,0,0
351,True,0.6242243971603899,40.962411702093355,300.602006257459,112.82757313808341,-2.745116693228824,0.7968583685449793,6.872355901041834,1.9613618036964164,238.34144115085635,-1.8483776627108155,1267.254623746089,False,0.6381637168874073,29.98150485790722,201.0699693526966,118.35275811956856,4.1113782923939795,0.18284287033429986,3.821613746886314,1.4917840782481748,208.07004297540766,0.042720842089007775,0,1,0,1,0,0,0
352,True,0.6226395211495567,39.284750168693286,280.21632129373637,122.26655441757397,-1.3159798739081119,0.6048475122961449,5.698313856134457,1.7297122278380017,234.64477011401232,-3.331080108807186,1202.6160354706772,False,0.7448034717278994,26.386003943910236,229.66236516936425,88.88900030544195,0.3682488078264188,1.2644198265637205,4.431791376459842,2.1959787029040014,218.6012239109702,5.470327062462634,0,1,0,1,0,0,0
353,True,0.6226395211495567,39.284750168693286,280.21632129373637,122.26655441757397,-1.3159798739081119,0.6048475122961449,5.698313856134457,1.7297122278380017,234.64477011401232,-3.331080108807186,1202.6160354706772,False,0.7448034717278994,26.386003943910236,229.66236516936425,88.88900030544195,0.3682488078264188,1.2644198265637205,4.431791376459842,2.1959787029040014,218.6012239109702,5.470327062462634,0,1,0,1,0,0,0
358,False,0.753055361138309,27.381325856355758,207.68435913021312,121.99645104997941,9.806486646894523,0.3635222838767867,5.99501970549597,1.6628693555028333,233.80370973118173,10.761576401266066,1095.5244995196172,True,0.7024736549733616,28.89026968482087,234.53696336916875,101.46848183240373,-0.9939893219071068,0.8286100092350663,6.706026838596288,2.779547682252307,212.7478984091479,4.671011085642044,0,1,0,0,1,0,0
359,False,0.753055361138309,27.381325856355758,207.68435913021312,121.99645104997941,9.806486646894523,0.3635222838767867,5.99501970549597,1.6628693555028333,233.80370973118173,10.761576401266066,1095.5244995196172,True,0.7024736549733616,28.89026968482087,234.53696336916875,101.46848183240373,-0.9939893219071068,0.8286100092350663,6.706026838596288,2.779547682252307,212.7478984091479,4.671011085642044,0,1,0,0,1,0,0
360,True,0.7634572348370535,27.801751443408705,182.05262232687159,122.51684191852402,9.00304052426623,0.2691029900332226,5.476844176370029,1.4906992871657583,225.80292229784214,11.650504470811597,1052.2723349353287,False,0.6955483089599216,33.43080117431812,267.5841527043953,122.57290304265686,2.7328307163552807,0.6778034195795979,5.613849294996686,2.7637825335850863,261.4497801720241,4.211806436080292,1,0,0,1,0,0,0
361,True,0.7634572348370535,27.801751443408705,182.05262232687159,122.51684191852402,9.00304052426623,0.2691029900332226,5.476844176370029,1.4906992871657583,225.80292229784214,11.650504470811597,1052.2723349353287,False,0.6955483089599216,33.43080117431812,267.5841527043953,122.57290304265686,2.7328307163552807,0.6778034195795979,5.613849294996686,2.7637825335850863,261.4497801720241,4.211806436080292,1,0,0,1,0,0,0
362,True,0.7516088777551873,27.849521381711163,176.01594673413766,138.05469266540274,4.752971358615018,0.44521980859620947,6.325783201291713,2.095339957924953,229.46480754276908,8.530541793364929,1109.0732328078734,False,0.7226794299598122,27.3262140131086,209.11789686672782,96.60607259156869,1.4944841950090983,0.5908137320342431,5.182279187800816,2.4471730559623497,224.55945531091368,4.100104514432843,1,0,0,1,0,0,0
363,True,0.7516088777551873,27.849521381711163,176.01594673413766,138.05469266540274,4.752971358615018,0.44521980859620947,6.325783201291713,2.095339957924953,229.46480754276908,8.530541793364929,1109.0732328078734,False,0.7226794299598122,27.3262140131086,209.11789686672782,96.60607259156869,1.4944841950090983,0.5908137320342431,5.182279187800816,2.4471730559623497,224.55945531091368,4.100104514432843,1,0,0,1,0,0,0
364,False,0.7343337116377596,29.931299366022827,192.62017058217003,138.7247642782626,4.610971516866663,0.34393015650494396,7.389190049322828,2.756164115845601,241.87182664674827,6.017494183522731,1143.409799701317,True,0.7330252050362984,28.83861092543157,233.30648439624832,139.24827946373313,8.56134483574109,0.7700705099992828,4.490572355538674,2.122657062545139,272.80874459925644,7.305119606146227,0,1,0,0,1,0,0
365,False,0.7343337116377596,29.931299366022827,192.62017058217003,138.7247642782626,4.610971516866663,0.34393015650494396,7.389190049322828,2.756164115845601,241.87182664674827,6.017494183522731,1143.409799701317,True,0.7330252050362984,28.83861092543157,233.30648439624832,139.24827946373313,8.56134483574109,0.7700705099992828,4.490572355538674,2.122657062545139,272.80874459925644,7.305119606146227,0,1,0,0,1,0,0
369,False,0.7028828141372077,32.2123419289997,202.6102054846266,155.96168860279235,5.257876143188363,0.34767320172191946,6.8222991181339205,2.1589762640135532,270.4768128089983,2.1381749512479082,1074.9995001547816,True,0.661569618666152,34.26956556208053,281.0505352968187,108.45045454320925,-4.289620663862435,1.1364294959097692,5.914527012142509,2.6007502470405437,229.29247059233614,-2.2041332912633744,1,0,0,0,0,1,0
370,False,0.7028828141372077,32.2123419289997,202.6102054846266,155.96168860279235,5.257876143188363,0.34767320172191946,6.8222991181339205,2.1589762640135532,270.4768128089983,2.1381749512479082,1074.9995001547816,True,0.661569618666152,34.26956556208053,281.0505352968187,108.45045454320925,-4.289620663862435,1.1364294959097692,5.914527012142509,2.6007502470405437,229.29247059233614,-2.2041332912633744,1,0,0,0,0,1,0
376,False,0.686285990302122,34.65739887453187,258.623791690359,103.547420638811,-5.015261195836842,0.9490009999803927,8.504735201270565,3.2793082488578658,231.9452363679144,-0.20518359008617187,1308.8345914785984,True,0.7118139880206954,30.391581332615573,202.4612964891731,113.13703565356703,3.88901783676472,0.43169463431497085,4.272705813675363,2.3525991408734312,229.70440380375854,4.302954941248754,0,1,0,0,1,0,0
377,False,0.686285990302122,34.65739887453187,258.623791690359,103.547420638811,-5.015261195836842,0.9490009999803927,8.504735201270565,3.2793082488578658,231.9452363679144,-0.20518359008617187,1308.8345914785984,True,0.7118139880206954,30.391581332615573,202.4612964891731,113.13703565356703,3.88901783676472,0.43169463431497085,4.272705813675363,2.3525991408734312,229.70440380375854,4.302954941248754,0,1,0,0,1,0,0
379,True,0.7042910906417162,39.73621921135197,297.36408993837273,123.94251439146444,-0.04836908759410541,1.0151549876695112,9.773176130197342,2.7626429506341115,283.578443087221,2.29348241364138,1507.5455792840714,False,0.7166081921731037,28.065372682688288,209.81076283711178,101.40742205636172,-0.7528596611103009,0.49988345026407494,4.556119007312108,2.5465448461762055,224.01711204667222,2.986423609477706,1,0,0,0,0,1,0
380,True,0.7042910906417162,39.73621921135197,297.36408993837273,123.94251439146444,-0.04836908759410541,1.0151549876695112,9.773176130197342,2.7626429506341115,283.578443087221,2.29348241364138,1507.5455792840714,False,0.7166081921731037,28.065372682688288,209.81076283711178,101.40742205636172,-0.7528596611103009,0.49988345026407494,4.556119007312108,2.5465448461762055,224.01711204667222,2.986423609477706,1,0,0,0,0,1,0
381,False,0.7146900878044206,36.15615350363921,276.57831916893696,112.80785650008734,2.603404479863002,1.0117071549386805,9.369770015158295,2.58913800398057,270.7065746179373,3.8446526267171146,1440.9900501400487,True,0.7473944266563239,27.690103805699202,192.60814088073403,102.62677780885238,6.1660711124990275,0.4169195873680452,4.646591400253724,2.271512223844686,224.8233842407668,7.592366926558859,0,1,0,0,1,0,0
382,False,0.7146900878044206,36.15615350363921,276.57831916893696,112.80785650008734,2.603404479863002,1.0117071549386805,9.369770015158295,2.58913800398057,270.7065746179373,3.8446526267171146,1440.9900501400487,True,0.7473944266563239,27.690103805699202,192.60814088073403,102.62677780885238,6.1660711124990275,0.4169195873680452,4.646591400253724,2.271512223844686,224.8233842407668,7.592366926558859,0,1,0,0,1,0,0
383,True,0.7068319259436644,34.38165991986139,284.0672723562838,110.89157515015113,2.4359256562950464,1.0091600877073303,9.506886005423437,3.331222213698728,266.2015485924767,4.416967511923401,1427.2856195202123,False,0.7009616465034083,39.81990263624308,285.6617519661166,135.68577529108043,2.7686326241638866,1.0185266431704072,7.0759865333417356,3.141404918944086,300.5285041766535,3.8082787045900033,1,0,0,0,0,1,0
384,True,0.7068319259436644,34.38165991986139,284.0672723562838,110.89157515015113,2.4359256562950464,1.0091600877073303,9.506886005423437,3.331222213698728,266.2015485924767,4.416967511923401,1427.2856195202123,False,0.7009616465034083,39.81990263624308,285.6617519661166,135.68577529108043,2.7686326241638866,1.0185266431704072,7.0759865333417356,3.141404918944086,300.5285041766535,3.8082787045900033,1,0,0,0,0,1,0
388,True,0.6904783905916906,28.282235203344925,213.2227234094852,97.00912916642284,-0.5321400639428885,0.8708581658061857,7.438607240741295,3.270625763096965,206.72994549968686,1.1629064060728938,1274.9453414362006,False,0.5716107302354742,33.86565980292681,291.34116949080664,106.97497049717228,-3.3311306360273027,0.7899748706013028,6.155335295970772,2.22632290169545,232.69108256962812,-7.050051434201127,1,0,0,0,0,1,0
389,True,0.6904783905916906,28.282235203344925,213.2227234094852,97.00912916642284,-0.5321400639428885,0.8708581658061857,7.438607240741295,3.270625763096965,206.72994549968686,1.1629064060728938,1274.9453414362006,False,0.5716107302354742,33.86565980292681,291.34116949080664,106.97497049717228,-3.3311306360273027,0.7899748706013028,6.155335295970772,2.22632290169545,232.69108256962812,-7.050051434201127,1,0,0,0,0,1,0
390,False,0.6491679524080113,27.638033358303385,224.36635696102613,94.45583712846873,-3.4850335528720606,0.8962047368791305,7.745060628153595,4.002587251358062,193.4366398246408,-2.1316108445726254,1287.9098397990917,True,0.6660638966170641,30.909055663232543,218.75176876081858,121.78337192258925,2.6490726422355158,0.44848507062951726,6.065426756634199,1.7797261107372153,228.23506084711713,2.0120072506390643,0,1,0,0,1,0,0
391,False,0.6491679524080113,27.638033358303385,224.36635696102613,94.45583712846873,-3.4850335528720606,0.8962047368791305,7.745060628153595,4.002587251358062,193.4366398246408,-2.1316108445726254,1287.9098397990917,True,0.6660638966170641,30.909055663232543,218.75176876081858,121.78337192258925,2.6490726422355158,0.44848507062951726,6.065426756634199,1.7797261107372153,228.23506084711713,2.0120072506390643,0,1,0,0,1,0,0
392,False,0.6548567366240109,27.708064258578116,219.26516944194734,92.23943789414426,-2.7268864216062343,0.916286354584388,8.18133131192479,4.00208668715968,196.64120867446118,-0.583608692190599,1276.1254087898515,True,0.6825482660902941,32.186953200861645,254.59317934682923,130.6020452270216,6.780757304002253,0.4589171099302674,6.133099405645188,1.9366947228278315,265.7144452868354,5.048675041009486,0,0,0,0,0,1,0
393,False,0.6548567366240109,27.708064258578116,219.26516944194734,92.23943789414426,-2.7268864216062343,0.916286354584388,8.18133131192479,4.00208668715968,196.64120867446118,-0.583608692190599,1276.1254087898515,True,0.6825482660902941,32.186953200861645,254.59317934682923,130.6020452270216,6.780757304002253,0.4589171099302674,6.133099405645188,1.9366947228278315,265.7144452868354,5.048675041009486,0,0,0,0,0,1,0
398,False,0.6601418760525886,29.113291896237328,251.96815748710807,81.2922295641262,-0.7588679404079312,0.0,4.597752985235584,3.403992078586694,189.7799454912649,2.8178967285833147,963.0030783710124,True,0.6673924687481367,35.220713769445325,271.90944023133346,106.0546846928066,2.9926221186596873,0.6003845043928958,5.492125813559944,1.7601971823887632,247.8366305655113,0.2157294568820349,0,1,0,1,0,0,0
399,False,0.6601418760525886,29.113291896237328,251.96815748710807,81.2922295641262,-0.7588679404079312,0.0,4.597752985235584,3.403992078586694,189.7799454912649,2.8178967285833147,963.0030783710124,True,0.6673924687481367,35.220713769445325,271.90944023133346,106.0546846928066,2.9926221186596873,0.6003845043928958,5.492125813559944,1.7601971823887632,247.8366305655113,0.2157294568820349,0,1,0,1,0,0,0
401,True,0.717843404777863,28.20934560066572,272.31035536644555,85.69862709992697,3.5391622983673185,0.19714895102774027,3.897763374034171,3.22699960188251,240.98174249782485,7.718643413757038,923.7252775771173,False,0.6585226315121119,37.24692409359563,300.66665007221496,110.64817735634162,1.1986515832250897,0.5506706186431781,5.031918933044259,1.9882311716817342,258.7336121967473,-0.46116373984799963,0,1,0,0,1,0,0
402,True,0.717843404777863,28.20934560066572,272.31035536644555,85.69862709992697,3.5391622983673185,0.19714895102774027,3.897763374034171,3.22699960188251,240.98174249782485,7.718643413757038,923.7252775771173,False,0.6585226315121119,37.24692409359563,300.66665007221496,110.64817735634162,1.1986515832250897,0.5506706186431781,5.031918933044259,1.9882311716817342,258.7336121967473,-0.46116373984799963,0,1,0,0,1,0,0
403,False,0.7251591851622977,26.34167991343989,243.8016456158161,85.99469570636435,4.560056665361575,0.1522966145543901,3.9210226991475685,3.402860917753883,226.88059737265593,8.197538516309509,965.8761698177177,True,0.6667701783480038,33.142713099046105,232.2936860635968,86.29200108275,-0.5827746927031932,0.4455508512468664,5.800156146374152,2.552541136122249,206.09889295910833,1.2550930250423253,0,1,0,0,1,0,0
404,False,0.7251591851622977,26.34167991343989,243.8016456158161,85.99469570636435,4.560056665361575,0.1522966145543901,3.9210226991475685,3.402860917753883,226.88059737265593,8.197538516309509,965.8761698177177,True,0.6667701783480038,33.142713099046105,232.2936860635968,86.29200108275,-0.5827746927031932,0.4455508512468664,5.800156146374152,2.552541136122249,206.09889295910833,1.2550930250423253,0,1,0,0,1,0,0
408,False,0.6510238742324203,29.52608343116335,284.0548000059891,82.15491253521337,2.822340760280486,0.2597345418185337,2.85749423355305,1.636417211591465,220.56772375436532,3.0095062235070325,954.7274430417449,True,0.6635948075452052,26.312313852893823,193.20658101724513,99.99970395266467,-2.8843953115074656,0.9627128998916081,5.28139766277372,2.9039051475422046,180.03468901547734,-1.7666367855378753,1,0,0,0,0,1,0
409,False,0.6510238742324203,29.52608343116335,284.0548000059891,82.15491253521337,2.822340760280486,0.2597345418185337,2.85749423355305,1.636417211591465,220.56772375436532,3.0095062235070325,954.7274430417449,True,0.6635948075452052,26.312313852893823,193.20658101724513,99.99970395266467,-2.8843953115074656,0.9627128998916081,5.28139766277372,2.9039051475422046,180.03468901547734,-1.7666367855378753,1,0,0,0,0,1,0
410,True,0.6377382985693011,30.79671418731373,308.3814315766984,87.81631624761738,-0.9182322568284665,0.993833641922672,3.4742714866687696,1.5115080821343192,224.38168205876633,0.30933599357981245,973.0339779369332,False,0.7195407016929469,29.696132630197933,226.86659202869748,105.43070599115997,3.248185082885206,0.6422223933754172,4.457294248355156,2.100586610838364,214.48316984153865,3.7063949432055923,0,1,0,0,1,0,0
411,True,0.6377382985693011,30.79671418731373,308.3814315766984,87.81631624761738,-0.9182322568284665,0.993833641922672,3.4742714866687696,1.5115080821343192,224.38168205876633,0.30933599357981245,973.0339779369332,False,0.7195407016929469,29.696132630197933,226.86659202869748,105.43070599115997,3.248185082885206,0.6422223933754172,4.457294248355156,2.100586610838364,214.48316984153865,3.7063949432055923,0,1,0,0,1,0,0
417,True,0.7060858266188367,31.442574257425743,232.5846534653465,155.659900990099,10.09873130070691,0.26955445544554457,3.6881188118811887,2.118316831683168,258.6777227722772,8.873536654038004,1372.9502475247525,False,0.7036358297145515,32.68620026618868,224.22982231727752,150.01040057054723,5.228605311645428,0.9026785530343678,5.069175990800523,2.33936785951091,254.4604166647856,2.3996345682823,0,1,0,0,1,0,0
418,True,0.7060858266188367,31.442574257425743,232.5846534653465,155.659900990099,10.09873130070691,0.26955445544554457,3.6881188118811887,2.118316831683168,258.6777227722772,8.873536654038004,1372.9502475247525,False,0.7036358297145515,32.68620026618868,224.22982231727752,150.01040057054723,5.228605311645428,0.9026785530343678,5.069175990800523,2.33936785951091,254.4604166647856,2.3996345682823,0,1,0,0,1,0,0
420,False,0.7043191563185079,29.439041383091958,224.37484436989965,124.98293713511593,8.467824060260044,0.35476889333290323,3.3159339418765934,1.5901977228010191,238.05115311421474,5.3033319963911465,1310.3541060542527,True,0.6899032541877711,38.76800270352361,266.28483935679145,126.24665197803371,3.5960062335961895,0.7066879484397436,7.8295601300537045,3.3346912986695596,276.04875315277866,3.1222776544152278,0,1,0,0,1,0,0
421,False,0.7043191563185079,29.439041383091958,224.37484436989965,124.98293713511593,8.467824060260044,0.35476889333290323,3.3159339418765934,1.5901977228010191,238.05115311421474,5.3033319963911465,1310.3541060542527,True,0.6899032541877711,38.76800270352361,266.28483935679145,126.24665197803371,3.5960062335961895,0.7066879484397436,7.8295601300537045,3.3346912986695596,276.04875315277866,3.1222776544152278,0,1,0,0,1,0,0
422,True,0.7234669416958095,31.26092867875455,217.05572706359717,153.90222808418983,11.813354386546546,0.2692838414488593,3.7217262113238117,1.2070239513847811,267.4359264106954,7.288272034707722,1338.9430003749949,False,0.6540797703539536,29.801424072930494,236.0554717465746,102.79429545096953,4.560952963607556,0.6445221962999353,3.5240638736300562,2.1203099998179087,216.84394148868466,-0.05216536134933657,0,1,0,0,1,0,0
423,True,0.7234669416958095,31.26092867875455,217.05572706359717,153.90222808418983,11.813354386546546,0.2692838414488593,3.7217262113238117,1.2070239513847811,267.4359264106954,7.288272034707722,1338.9430003749949,False,0.6540797703539536,29.801424072930494,236.0554717465746,102.79429545096953,4.560952963607556,0.6445221962999353,3.5240638736300562,2.1203099998179087,216.84394148868466,-0.05216536134933657,0,1,0,0,1,0,0
424,True,0.7231837590035162,32.33909024321449,241.61356936950648,141.86671624477796,10.468037244823186,0.4355252890396105,4.240044477870107,1.1599250047398855,268.7017799670497,7.7006390265894975,1343.9610740883777,False,0.6213207508128724,32.52905428664096,291.6890813160952,97.2663531548695,-0.7220216555557138,0.7535470325367587,5.630584372551149,2.614783356763158,230.88738605424865,-1.5591796589530098,0,1,0,0,1,0,0
425,True,0.7231837590035162,32.33909024321449,241.61356936950648,141.86671624477796,10.468037244823186,0.4355252890396105,4.240044477870107,1.1599250047398855,268.7017799670497,7.7006390265894975,1343.9610740883777,False,0.6213207508128724,32.52905428664096,291.6890813160952,97.2663531548695,-0.7220216555557138,0.7535470325367587,5.630584372551149,2.614783356763158,230.88738605424865,-1.5591796589530098,0,1,0,0,1,0,0
429,True,0.6484484552827645,29.193969142295398,264.4431266711976,84.91695240545963,8.793485775139164,0.17140109007077317,4.697316636109924,1.2157518529111937,217.75516943472806,2.97947697726828,1143.0263004915414,False,0.6854247025221154,30.676413973734753,275.4683857963365,95.76959211079748,-0.41648728545167973,1.2005558881271219,4.21438456755051,1.745436827016152,232.537566800075,2.3115236154136505,0,1,0,0,1,0,0
430,True,0.6484484552827645,29.193969142295398,264.4431266711976,84.91695240545963,8.793485775139164,0.17140109007077317,4.697316636109924,1.2157518529111937,217.75516943472806,2.97947697726828,1143.0263004915414,False,0.6854247025221154,30.676413973734753,275.4683857963365,95.76959211079748,-0.41648728545167973,1.2005558881271219,4.21438456755051,1.745436827016152,232.537566800075,2.3115236154136505,0,1,0,0,1,0,0
431,False,0.6602020115458284,28.174552708900976,273.58080932941016,86.89594460486842,8.643111722972105,0.33402957752098233,3.971647069146083,1.1734063983335086,220.94353016276807,4.75753327400138,1120.0576361440847,True,0.6147309773786094,35.703953622355996,308.1589449489519,91.03390541145042,-2.6033557949935417,0.6321226560321509,7.551151350802219,3.8821597387421334,230.57994319652917,-2.113209280099937,0,1,0,0,1,0,0
432,False,0.6602020115458284,28.174552708900976,273.58080932941016,86.89594460486842,8.643111722972105,0.33402957752098233,3.971647069146083,1.1734063983335086,220.94353016276807,4.75753327400138,1120.0576361440847,True,0.6147309773786094,35.703953622355996,308.1589449489519,91.03390541145042,-2.6033557949935417,0.6321226560321509,7.551151350802219,3.8821597387421334,230.57994319652917,-2.113209280099937,0,1,0,0,1,0,0
435,False,0.6263157933950424,19.0,191.25000000000003,53.699999999999996,-14.298936986923218,1.55,7.199999999999999,4.6499999999999995,151.25,-7.578084087371826,657.65,True,0.6457181482224927,35.23446210358505,319.9209390575706,114.44852866319364,-4.042738595275362,0.9416989210861709,6.140796043256293,2.9303775496639286,245.7136323477052,-0.8128268124326505,1,0,0,1,0,0,0
436,False,0.6263157933950424,19.0,191.25000000000003,53.699999999999996,-14.298936986923218,1.55,7.199999999999999,4.6499999999999995,151.25,-7.578084087371826,657.65,True,0.6457181482224927,35.23446210358505,319.9209390575706,114.44852866319364,-4.042738595275362,0.9416989210861709,6.140796043256293,2.9303775496639286,245.7136323477052,-0.8128268124326505,1,0,0,1,0,0,0
437,True,0.6090371220610862,21.00996677740864,218.08305647840535,45.37873754152824,-11.532984524470232,1.3289036544850499,7.923588039867108,4.790697674418604,147.93355481727576,-4.581144990640819,769.1428571428571,False,0.6776012229526771,34.33528510764628,268.60653221391397,108.42347923277842,2.5246129695627,0.5105768511055871,4.185478336032673,1.7703024452700222,245.54554669222065,4.318017521618963,1,0,0,0,0,0,1
438,True,0.6090371220610862,21.00996677740864,218.08305647840535,45.37873754152824,-11.532984524470232,1.3289036544850499,7.923588039867108,4.790697674418604,147.93355481727576,-4.581144990640819,769.1428571428571,False,0.6776012229526771,34.33528510764628,268.60653221391397,108.42347923277842,2.5246129695627,0.5105768511055871,4.185478336032673,1.7703024452700222,245.54554669222065,4.318017521618963,1,0,0,0,0,0,1
441,True,0.5991448762520426,25.18074541173435,248.44838564009936,59.232677482824236,-12.853309602144975,1.7625100796697095,8.290650904751153,3.167893429668096,149.9448875915234,-7.974446192677686,796.0972921975292,False,0.7123889309847917,31.030313572231115,203.28657184437648,152.38016208043686,9.697017941012344,0.6035923379334914,4.241643311185344,1.7906964677651434,272.1694776956108,4.745032005311466,1,0,0,0,0,0,1
442,True,0.5991448762520426,25.18074541173435,248.44838564009936,59.232677482824236,-12.853309602144975,1.7625100796697095,8.290650904751153,3.167893429668096,149.9448875915234,-7.974446192677686,796.0972921975292,False,0.7123889309847917,31.030313572231115,203.28657184437648,152.38016208043686,9.697017941012344,0.6035923379334914,4.241643311185344,1.7906964677651434,272.1694776956108,4.745032005311466,1,0,0,0,0,0,1
443,False,0.6223992613192062,24.655273370156372,225.44915895469885,64.23676796605487,-7.524624600323518,1.3378159522019626,7.738696054365958,3.3683976865932608,153.09064524548836,-6.018238413864897,885.9518649158928,True,0.6892981171399072,34.22849835660868,255.83610809056907,139.6247219441375,5.616888372507745,0.33867646769254905,7.27378816245523,2.367071327900683,269.20654423946553,5.795298711757363,0,0,0,0,0,1,0
